,text,year,sentiment,score,emotion
1248,"Today I am also proud to introduce Belgium’s 
candidacy for the Human Rights Council for the period 
2015-2018, to add our voice to those who fight 
impunity and discrimination; to give a voice to those 
men, women and children who worldwide see their 
rights curtailed; to turn the principle of non-
indifference into a living reality. That is not for the 
sake of ourselves, but for the sake of those to whom we 
are accountable.",2011,negative,-0.409307,"{'sadness': 0.162934, 'joy': 0.388465, 'fear': 0.128055, 'disgust': 0.410796, 'anger': 0.036163}"
1249,"Throughout my half-century in politics, I have 
always been a crusader of peace. I believe that peace is 
achievable by eliminating injustices, which includes 
Repression, the absence of the rule of law, inequality, 
economic disparity, deprivation, poverty, the 
suppression of self-determination, the denial of 
secularism and multi-ethnicity, the negligence of equal 
rights for women and the marginalized, and the lack of 
transparency and accountability of Governments.",2011,negative,-0.314058,"{'sadness': 0.286366, 'joy': 0.342638, 'fear': 0.057199, 'disgust': 0.098381, 'anger': 0.382594}"
1250,"Bulgaria is a country that has a proud and 
turbulent history. Our history teaches us that nations 
are strong when their civic spirit is strong. It teaches us 
that you must find pride not only in great historic 
battles and ancient legends but in great feats of civic 
activism, in standing up for your values and protecting 
your neighbours. One such inspiring example is the 
fact that the Jews of Bulgaria survived the Second 
World War because hundreds of religious and 
community leaders, politicians, ordinary men and 
women, stood up and refused to be part of Hitler’s 
madness. My country today is the product of the 
traditions of Christians, Jews and Muslims, who all 
form the fabric of the Bulgarian nation. That is our 
richness and makes us quite unique in the Balkans.",2011,positive,0.759753,"{'sadness': 0.136281, 'joy': 0.712114, 'fear': 0.09944, 'disgust': 0.143268, 'anger': 0.113839}"
1251,"For the very 
first time in the history of the United Nations, a female 
voice is opening the general debate. It is the voice of 
democracy and equality that reverberates from a forum 
that is committed to being the most representative in 
the world. It is with a sense of personal humility, but 
with justifiable pride as a woman, that I greet this 
historic moment.",2011,positive,0.857885,"{'sadness': 0.226137, 'joy': 0.41607, 'fear': 0.0759, 'disgust': 0.336063, 'anger': 0.063941}"
1252,"I share this emotion with more than half of the 
human beings on this planet, who, like me, were born 
women and who, with a sense of purposeful 
determination, are now taking the place in the world 
they rightly deserve. I am certain that this will be the 
century of women. In the Portuguese language, words 
such as life, soul and hope are feminine nouns. Two 
other words in Portuguese that are especially dear to 
me are also feminine, namely, courage and sincerity.",2011,positive,0.777347,"{'sadness': 0.079785, 'joy': 0.630709, 'fear': 0.050088, 'disgust': 0.12054, 'anger': 0.19987}"
1253,"Besides speaking on behalf of my own beloved 
country, I feel that when I stand up here I am 
representing all the women of the world — the 
anonymous women, those who starve and cannot feed 
their children, those who are suffering from illnesses 
and cannot get treatment, those who are victims of 
violence or who are discriminated against at work, in 
society and in their family life, and those who labour at 
home to bring up future generations. I add my voice to 
those of the women who have dared to struggle, to take 
part in political and professional life, and who have 
thus gained the spheres of power that allow me to stand 
here today.",2011,negative,-0.900862,"{'sadness': 0.836203, 'joy': 0.046949, 'fear': 0.072423, 'disgust': 0.164632, 'anger': 0.076859}"
1254,"As a woman who was the victim of torture while 
in prison, I am all too aware of how important values 
such as democracy, justice, human rights and freedom 
are to all of us. It is my hope that these values will 
continue to inspire the work of this house of nations, 
where I am honoured to open the general debate of the 
sixty-sixth session of the General Assembly.",2011,positive,0.33103,"{'sadness': 0.530408, 'joy': 0.096925, 'fear': 0.082943, 'disgust': 0.423725, 'anger': 0.134386}"
1255,"We need to be constantly reminded, therefore, 
that even if he can vote to choose his Government, a 
young man living with AIDS who faces daily 
discrimination is not truly free. Even if she earns a 
comfortable living, a woman who lives in fear of daily 
violence and has no say in how her country is run is 
not truly free. Even if he enjoys freedom of speech and 
assembly, a young man dying of hunger is not truly 
free. Freedom to live in dignity, freedom from fear and 
freedom from want are inextricably connected. Indeed, 
all people, wherever they can be found, have the right 
to security and to development.",2011,negative,-0.604661,"{'sadness': 0.414764, 'joy': 0.08011, 'fear': 0.600563, 'disgust': 0.09332, 'anger': 0.032281}"
1256,"The matter of security remains at the very heart 
of our concerns. Part of the population of the Central 
African Republic continues to suffer the aggression of 
rebels belonging to the Lord’s Resistance Army (LRA) 
of Joseph Kony. The activity of the LRA, a cruel and 
barbaric rebellion from a country that shares no 
borders with the Central African Republic, remains the 
source of atrocities, destruction, looting, rape, forced 
recruitment and the deportation of men, women and 
children. Mobilization on all sides and the shared 
 
 
17 11-51398 
 
allocation of resources are needed to eradicate that 
scourge once and for all.",2011,negative,-0.909198,"{'sadness': 0.551781, 'joy': 0.010483, 'fear': 0.12189, 'disgust': 0.139487, 'anger': 0.429406}"
1257,"Canada would not simply go along or look 
elsewhere when the Al-Assad regime started killing 
Syrian men, women and children in a despicable and 
desperate attempt to cling to power. We imposed tough 
sanctions on the regime and its backers.",2011,negative,-0.773188,"{'sadness': 0.286044, 'joy': 0.028094, 'fear': 0.161857, 'disgust': 0.403022, 'anger': 0.428167}"
1258,"As citizens of the global community, we have a 
solemn duty to defend the vulnerable, to challenge 
aggression and to protect and promote human rights 
and human dignity, at home and abroad: women, 
Christians, Baha’i and other victims of persecution in 
Iran; Roman Catholic priests, other Christian clergy 
and their laity, driven to worship underground in 
China; Christians being driven out of Iraq by Al-Qaida; 
and Copts being assaulted and killed in Egypt. In 
Burma, the regime discriminates against several forms 
of Buddhism and restricts the activities of Muslims. In 
other places, the Ahmadiyya community faces real 
violence. Gays and lesbians are threatened with the 
 
 
31 11-51390 
 
criminalization of their sexuality in Uganda, and other 
minorities are subjected to persecution, oppression or 
violence. Our nationalities are many but we share one 
humanity.",2011,negative,-0.49494,"{'sadness': 0.221426, 'joy': 0.059694, 'fear': 0.056617, 'disgust': 0.712962, 'anger': 0.241216}"
1259,"Yet, the challenges faced by this Organization 
extend beyond financial probity and operational 
effectiveness. This Organization is a forum for debate 
and dialogue, but it must also be a force for positive 
action to make the world a better place. As a former 
Canadian Prime Minister, John Diefenbaker, told this 
Assembly during his defence of the world’s persecuted 
minorities: “We are not here in this Assembly to win 
wars of propaganda. We are here to win victories for 
peace.” (A/PV.871, para. 225)  
 The relevance and effectiveness of the United 
Nations are imperilled when the founding principles 
are observed in word but not in deed. Such is the case 
when the presidency of the Conference on 
Disarmament passes to a regime involved in the illicit 
transfers of weapons, material and technology; or when 
Iran, which mocks the values of this Organization 
through such outrages as refusing to allow entry to  
 
United Nations observers on human rights, is permitted 
to seek leadership roles, such as the vice-presidency of 
the General Assembly and a seat on the Commission on 
Population and Development; or when objection is 
taken on petty, procedural or process-based grounds to 
reporting that speaks about credible allegations of war 
crimes committed in Sri Lanka; or when blatant 
violators of women’s rights are welcomed to the 
Convention on the Elimination of All Forms of 
Discrimination against Women, often despite 
reservations that are incompatible with the object and 
purpose of the very Convention.",2011,positive,0.522793,"{'sadness': 0.146914, 'joy': 0.653926, 'fear': 0.073575, 'disgust': 0.18154, 'anger': 0.147737}"
