,text,year,sentiment,score,emotion
537,"The unrivalled high rate of economic growth has 
been achieved thanks to the prudent use of available 
resources and the rapid transition to a socially oriented 
market economy. The poverty rate was reduced from 
49 per cent in 2004 to 5.3 per cent in 2014. Over the 
same period, the unemployment rate has decreased 
from 10.6 per cent to 5 per cent. The Government 
has been implementing large-scale programmes on 
improving good governance, strengthening the rule of 
law, ensuring respect for human rights and providing 
facilitated access to public services. Such programmes 
also cover inclusive and equitable education, gender 
equality, the empowerment of women, better access to 
affordable energy and the protection of the environment.",2014,positive,0.715164,"{'sadness': 0.041377, 'joy': 0.596245, 'fear': 0.065308, 'disgust': 0.041913, 'anger': 0.018234}"
538,"With a view to ensuring equality, my Government 
has established numerous social safety-net programmes 
that cover more than 24 per cent of the population, 
notably feeding and development programmes for 
vulnerable groups; the Ashrayan poverty alleviation 
project, which provides housing and income generation 
for the homeless; monthly pensions for senior citizens, 
widows, destitute women and the disabled; maternity 
allowances; and food and nutrition security for rural 
dwellers through one-house, one-farm schemes aimed 
at promoting family farming. Persons with disabilities 
are provided with education, skills development and 
interest-free credit for self-employment, with a 1 per 
cent jobs quota reserved for them in the formal sector.",2014,negative,-0.635568,"{'sadness': 0.297025, 'joy': 0.053633, 'fear': 0.03682, 'disgust': 0.373419, 'anger': 0.045202}"
539,"The inaugural statement by the Secretary-General 
at the opening of the general debate (see A/69/PV.6) shed 
light on a number of the challenges facing us, including 
climate change, the spread of diseases, particularly the 
Ebola epidemic in West Africa, the aggravated refugee 
problem, the propagation of extremism, policies 
of exclusion, violence, violations of human rights, 
particularly those affecting women, and issues related 
to health, education and food security.",2014,negative,-0.939574,"{'sadness': 0.574036, 'joy': 0.010783, 'fear': 0.432082, 'disgust': 0.187084, 'anger': 0.035895}"
540,"This facility is the brainchild of the wife of our Prime 
Minister, who serves as a Special Envoy for Women and 
Children in Belize. She spearheaded both the raising of 
the finances for its construction and the supervision of 
its construction.",2014,positive,0.912392,"{'sadness': 0.104392, 'joy': 0.444903, 'fear': 0.030479, 'disgust': 0.276968, 'anger': 0.060581}"
541,"That Facility will help developing countries access the 
financing required to improve their health systems. I 
was pleased to announce that Canada would financially 
support the World Bank’s Global Financing Facility for 
Every Woman Every Child.",2014,positive,0.931088,"{'sadness': 0.087752, 'joy': 0.706768, 'fear': 0.042308, 'disgust': 0.029993, 'anger': 0.031352}"
542,"(spoke in French)
We urge other countries to do likewise because 
to provide viable solutions to prevent the tragic death 
of women and children, we need to increase budget 
allocations on the part of both donors and the developing 
countries.",2014,positive,0.554827,"{'sadness': 0.671873, 'joy': 0.029022, 'fear': 0.206419, 'disgust': 0.092584, 'anger': 0.11515}"
543,"Then, there is the recurrence of the epidemic of the 
Ebola haemorrhagic fever, with an unprecedented 
incidence of infection, which is plunging Africa into 
mourning. Allow me to pay tribute to the memory of 
those who have lost their lives trying to help those who 
are ill. I also pay solemn tribute to the men and women 
who risk their lives in their daily fight to eradicate the 
pandemic.",2014,negative,-0.539373,"{'sadness': 0.72515, 'joy': 0.021887, 'fear': 0.396058, 'disgust': 0.069642, 'anger': 0.039617}"
544,"Our housing improvements include the use of 
clean stoves, reducing wood consumption and smoke, 
which is harmful to women and children’s health and 
which, according to the World Health Organization, 
kills 500,000 women around the world every year. In 
Central America alone, about 35,000 people die from 
the wood smoke emitted from dirty cooking stoves 
every year. With every eco or clean stove installed, we 
make a contribution to the rest of humankind by saving 
15 medium-sized trees every year, thus helping to 
protect the environment. In that regard, I would like to 
highlight the work of former United States Secretary of 
State Hillary Clinton for her Global Alliance for Clean 
Cookstoves initiative, whose goal is to put clean stoves 
in 100 million households by 2020. On this subject we 
share Mrs. Clinton’s vision and are working hard to 
achieve it.",2014,positive,0.794574,"{'sadness': 0.547781, 'joy': 0.502827, 'fear': 0.084364, 'disgust': 0.186091, 'anger': 0.101204}"
545,"I take the floor today one year after the Italian 
Government launched an important operation called 
Mare Nostrum. Thanks to that operation, I can stand 
before the Assembly and say that the men and women 
of the Italian Coast Guard and volunteer services have 
saved 80,000 human lives, 80,000 people who could 
become doctors, musicians, workers, 80,000 people 



who were pulled from the Mediterranean as if from a 
cemetery, thanks to an operation that we take pride in 
but that cannot be left only to Italy today. We need to 
say forcefully that intervention in the Mediterranean 
area is a strategic intervention for the international 
community that cannot only be left to a single force.",2014,positive,0.749448,"{'sadness': 0.290395, 'joy': 0.420934, 'fear': 0.020506, 'disgust': 0.160852, 'anger': 0.230785}"
546,"In four short years, we have begun to witness the 
fruits of those foundational changes. Aware of the 
imperative to carry along all our people in development, 
my Government launched targeted interventions for the 
most vulnerable in society. Those include a number 
of financial initiatives and training programmes 
for women and youth. We have also prioritized the 


advancement of children’s rights and welfare through 
initiatives that reduce mortality and morbidity. Chief 
among them are universal immunization coverage, the 
promotion of breast-feeding for the first six months 
of a child’s life, the provision of fortified foods and 
insecticide-treated mosquito nets, as well as free care 
for mothers and children in all government hospitals.",2014,positive,0.406565,"{'sadness': 0.49531, 'joy': 0.19137, 'fear': 0.091317, 'disgust': 0.287632, 'anger': 0.122149}"
547,"While SIDS heard the plight of some of the most 
vulnerable, other United Nations processes are talking 
about the graduation of those countries from the least 
developed countries category. We believe that there is 
a contradiction here. If we as a family of nations do 
not act and do not work in partnership with those on 
the front line of major challenges, whatever they may 
be, then we will have failed in our efforts. I would like 
to reiterate our deepest appreciation to the Secretary-
General for his demonstrated commitment and 
leadership in focusing the United Nations and global 
attention on the plight of the most needy, in alleviating 
poverty, addressing the Ebola epidemic, raising the 
voices of youth and women and their participation in 
development, ending gender-based violence, promoting 
peace and security, and acting against climate change 
now.",2014,negative,-0.668562,"{'sadness': 0.651932, 'joy': 0.113823, 'fear': 0.339863, 'disgust': 0.016994, 'anger': 0.048439}"
548,"Yet our world continues to be beset by widespread 
disputes and conflicts, both large and small, despite 
the efforts of the United Nations. The civil conflicts 
raging on in Syria, Libya and South Sudan are causing 
the deaths of untold numbers of innocent women and 
children. In Iraq and surrounding areas, the activities 
of foreign terrorist fighters are posing new threats to 
peace internationally, not to mention in the Middle 
East. The fragile ceasefires in Gaza and Ukraine call 
for more fundamental and lasting solutions. The recent 
Ebola outbreak in Africa, widespread poverty and 
natural disasters underscore the scope of the threat 
from multiple challenges.",2014,negative,-0.726359,"{'sadness': 0.455227, 'joy': 0.056265, 'fear': 0.317844, 'disgust': 0.146283, 'anger': 0.368866}"
549,"Instead of devoting attention to regional integration 
through the facilitation of power and transport projects, 
we are talking about regional cooperation in dealing 
with a deadly enemy. The market women who traded 
goods and services across borders a year ago are now 
constrained to remain within those borders and suffer 
the consequences of economic inactivity.",2014,negative,-0.738696,"{'sadness': 0.497463, 'joy': 0.21114, 'fear': 0.346773, 'disgust': 0.030808, 'anger': 0.081462}"
